variant_id,question,answer
2000-I-2::2000_prompt01_s04,"Let A = (u, v) be integers with 0 < v < u. Construct points by successive reflections as follows: B is the reflection of A across the line y = x; C is the reflection of B across the y-axis; D is the reflection of C across the line y = -x; E is the reflection of D across the x-axis; and F is the reflection of E across the y-axis. Consider the convex hexagon H with vertices A, B, C, D, E, F in that order. The area of H is 24604, and H contains exactly 24297 lattice points strictly in its interior. Find u + v.",154
2000-I-2::2000_prompt01_s05,"Let A = (u, v) be integers with 0 < v < u. Construct points by successive reflections as follows: B is the reflection of A across the line y = x; C is the reflection of B across the y-axis; D is the reflection of C across the line y = -x; E is the reflection of D across the x-axis; and F is the reflection of E across the y-axis. Consider the convex hexagon H with vertices A, B, C, D, E, F in that order. The area of H is 556, and H contains exactly 513 lattice points strictly in its interior. Find u + v.",22
2000-I-3::2000_prompt01_s01,"Consider the expansion of (a x + b)^1023, where a and b are relatively prime positive integers. Suppose the three consecutive coefficients of x^{k-1}, x^960, and x^{k+1} form an arithmetic progression. Among all such pairs (a, b), find the minimal possible value of a + b, given n = 1023 and k = 960.",100
2000-I-3::2000_prompt01_s02,"Consider the expansion of (a x + b)^1155, where a and b are relatively prime positive integers. Suppose the three consecutive coefficients of x^{k-1}, x^195, and x^{k+1} form an arithmetic progression. Among all such pairs (a, b), find the minimal possible value of a + b, given n = 1155 and k = 195.",221
2000-I-3::2000_prompt01_s03,"Consider the expansion of (a x + b)^483, where a and b are relatively prime positive integers. Suppose the three consecutive coefficients of x^{k-1}, x^195, and x^{k+1} form an arithmetic progression. Among all such pairs (a, b), find the minimal possible value of a + b, given n = 483 and k = 195.",55
2000-I-3::2000_prompt01_s04,"Consider the expansion of (a x + b)^899, where a and b are relatively prime positive integers. Suppose the three consecutive coefficients of x^{k-1}, x^675, and x^{k+1} form an arithmetic progression. Among all such pairs (a, b), find the minimal possible value of a + b, given n = 899 and k = 675.",17
2000-I-3::2000_prompt01_s05,"Consider the expansion of (a x + b)^323, where a and b are relatively prime positive integers. Suppose the three consecutive coefficients of x^{k-1}, x^35, and x^{k+1} form an arithmetic progression. Among all such pairs (a, b), find the minimal possible value of a + b, given n = 323 and k = 35.",39
2000-I-4::2000_prompt01_s01,"A rectangle is perfectly tiled by non-overlapping squares using the greedy Euclidean tiling: at step 1, along the longer side, as many squares as possible whose side equals the shorter side are placed; the leftover smaller rectangle is then tiled similarly at step 2, and so on, until the process terminates without remainder. The counts of squares placed at each step (from first to last) form the quotient sequence 3, 3, 4, 5, 1, 5, and the process ends exactly at step 6. Given that the rectangle's width and height are relatively prime positive integers, determine the perimeter of the rectangle.",4076
2000-I-4::2000_prompt01_s02,"A rectangle is perfectly tiled by non-overlapping squares using the greedy Euclidean tiling: at step 1, along the longer side, as many squares as possible whose side equals the shorter side are placed; the leftover smaller rectangle is then tiled similarly at step 2, and so on, until the process terminates without remainder. The counts of squares placed at each step (from first to last) form the quotient sequence 3, 4, 4, 4, and the process ends exactly at step 4. Given that the rectangle's width and height are relatively prime positive integers, determine the perimeter of the rectangle.",610
2000-I-4::2000_prompt01_s03,"A rectangle is perfectly tiled by non-overlapping squares using the greedy Euclidean tiling: at step 1, along the longer side, as many squares as possible whose side equals the shorter side are placed; the leftover smaller rectangle is then tiled similarly at step 2, and so on, until the process terminates without remainder. The counts of squares placed at each step (from first to last) form the quotient sequence 4, 6, 3, 1, 5, and the process ends exactly at step 5. Given that the rectangle's width and height are relatively prime positive integers, determine the perimeter of the rectangle.",1486
2000-I-4::2000_prompt01_s04,"A rectangle is perfectly tiled by non-overlapping squares using the greedy Euclidean tiling: at step 1, along the longer side, as many squares as possible whose side equals the shorter side are placed; the leftover smaller rectangle is then tiled similarly at step 2, and so on, until the process terminates without remainder. The counts of squares placed at each step (from first to last) form the quotient sequence 4, 2, 5, 5, 3, 3, and the process ends exactly at step 6. Given that the rectangle's width and height are relatively prime positive integers, determine the perimeter of the rectangle.",6580
2000-I-4::2000_prompt01_s05,"A rectangle is perfectly tiled by non-overlapping squares using the greedy Euclidean tiling: at step 1, along the longer side, as many squares as possible whose side equals the shorter side are placed; the leftover smaller rectangle is then tiled similarly at step 2, and so on, until the process terminates without remainder. The counts of squares placed at each step (from first to last) form the quotient sequence 2, 2, 2, 4, 2, 6, 6, and the process ends exactly at step 7. Given that the rectangle's width and height are relatively prime positive integers, determine the perimeter of the rectangle.",13258
2000-I-5::2000_prompt01_s01,"Two urns each contain both black and white marbles. The total number of marbles across the two urns is 22. From the first urn, exactly two marbles are drawn without replacement; from the second urn, exactly one marble is drawn. It is known that the probability that all three drawn marbles are black equals 21/55, and the probability that all three drawn marbles are white equals 1/110. Additionally, the first urn initially contains at least two marbles of each color. Let m/n be the probability, in lowest terms, that the two marbles drawn from the first urn are the same color. Find m + n.",50
2000-I-5::2000_prompt01_s02,"Two urns each contain both black and white marbles. The total number of marbles across the two urns is 34. From the first urn, exactly two marbles are drawn without replacement; from the second urn, exactly one marble is drawn. It is known that the probability that all three drawn marbles are black equals 50/117, and the probability that all three drawn marbles are white equals 10/819. Additionally, the first urn initially contains at least two marbles of each color. Let m/n be the probability, in lowest terms, that the two marbles drawn from the first urn are the same color. Find m + n.",64
2000-I-5::2000_prompt01_s03,"Two urns each contain both black and white marbles. The total number of marbles across the two urns is 26. From the first urn, exactly two marbles are drawn without replacement; from the second urn, exactly one marble is drawn. It is known that the probability that all three drawn marbles are black equals 7/253, and the probability that all three drawn marbles are white equals 80/253. Additionally, the first urn initially contains at least two marbles of each color. Let m/n be the probability, in lowest terms, that the two marbles drawn from the first urn are the same color. Find m + n.",394
2000-I-5::2000_prompt01_s04,"Two urns each contain both black and white marbles. The total number of marbles across the two urns is 20. From the first urn, exactly two marbles are drawn without replacement; from the second urn, exactly one marble is drawn. It is known that the probability that all three drawn marbles are black equals 1/30, and the probability that all three drawn marbles are white equals 3/25. Additionally, the first urn initially contains at least two marbles of each color. Let m/n be the probability, in lowest terms, that the two marbles drawn from the first urn are the same color. Find m + n.",22
2000-I-5::2000_prompt01_s05,"Two urns each contain both black and white marbles. The total number of marbles across the two urns is 24. From the first urn, exactly two marbles are drawn without replacement; from the second urn, exactly one marble is drawn. It is known that the probability that all three drawn marbles are black equals 39/160, and the probability that all three drawn marbles are white equals 1/64. Additionally, the first urn initially contains at least two marbles of each color. Let m/n be the probability, in lowest terms, that the two marbles drawn from the first urn are the same color. Find m + n.",67
2000-I-6::2000_prompt01_s01,"Count the number of ordered pairs (x, y) of positive integers with 0 < x < y < 474722 such that the arithmetic mean of x and y is exactly 338 more than the geometric mean of x and y, and additionally gcd(x, y) = 4. Give the exact count.",306
2000-I-6::2000_prompt01_s02,"Count the number of ordered pairs (x, y) of positive integers with 0 < x < y < 6959045 such that the arithmetic mean of x and y is exactly 450 more than the geometric mean of x and y, and additionally gcd(x, y) = 9. Give the exact count.",348
2000-I-6::2000_prompt01_s03,"Count the number of ordered pairs (x, y) of positive integers with 0 < x < y < 373919570 such that the arithmetic mean of x and y is exactly 1152 more than the geometric mean of x and y, and additionally gcd(x, y) = 144. Give the exact count.",804
2000-I-6::2000_prompt01_s04,"Count the number of ordered pairs (x, y) of positive integers with 0 < x < y < 1356522562 such that the arithmetic mean of x and y is exactly 5618 more than the geometric mean of x and y, and additionally gcd(x, y) = 11236. Give the exact count.",346
2000-I-6::2000_prompt01_s05,"Count the number of ordered pairs (x, y) of positive integers with 0 < x < y < 383102330 such that the arithmetic mean of x and y is exactly 3200 more than the geometric mean of x and y, and additionally gcd(x, y) = 1600. Give the exact count.",244
2000-I-7::2000_prompt01_s01,"In a math contest, 49 participants tackle the following generalized system. Let x, y, z be positive real numbers satisfying x^1 y^3 z^3 = 891. Furthermore, x^1 + 1/z^3 = 100/9 and y^3 + 1/x^1 = 100/11. Write z^3 + 1/y^3 as m/n in lowest terms, and report the value of m + n.",91
2000-I-7::2000_prompt01_s02,"In a math contest, 146 participants tackle the following generalized system. Let x, y, z be positive real numbers satisfying x^1 y^3 z^3 = 180. Furthermore, x^1 + 1/z^3 = 31/5 and y^3 + 1/x^1 = 37/6. Write z^3 + 1/y^3 as m/n in lowest terms, and report the value of m + n.",37
2000-I-7::2000_prompt01_s03,"In a math contest, 165 participants tackle the following generalized system. Let x, y, z be positive real numbers satisfying x^1 y^3 z^3 = 360. Furthermore, x^1 + 1/z^3 = 37/4 and y^3 + 1/x^1 = 91/9. Write z^3 + 1/y^3 as m/n in lowest terms, and report the value of m + n.",51
2000-I-7::2000_prompt01_s04,"In a math contest, 49 participants tackle the following generalized system. Let x, y, z be positive real numbers satisfying x^3 y^1 z^3 = 756. Furthermore, x^3 + 1/z^3 = 64/7 and y^1 + 1/x^3 = 109/9. Write z^3 + 1/y^1 as m/n in lowest terms, and report the value of m + n.",97
2000-I-7::2000_prompt01_s05,"In a math contest, 80 participants tackle the following generalized system. Let x, y, z be positive real numbers satisfying x^3 y^3 z^3 = 726. Furthermore, x^3 + 1/z^3 = 122/11 and y^3 + 1/x^3 = 67/11. Write z^3 + 1/y^3 as m/n in lowest terms, and report the value of m + n.",73
2000-I-8::2000_prompt01_s01,"A sealed container is a right circular frustum of height 16, with lower base radius 11 and upper base radius 3 (11 > 3). When the frustum is held with its larger base down and its axis vertical, the liquid depth is 5. The container is then inverted so the smaller base is down and the axis remains vertical; let h_up be the liquid depth (measured along the axis) after inversion. Find N, the nearest integer to 1000 times the fraction h_up/16. Assume the liquid volume is conserved and the interior walls are perfectly linear (i.e., the frustum’s radii vary linearly along its height).",758
2000-I-8::2000_prompt01_s02,"A sealed container is a right circular frustum of height 18, with lower base radius 14 and upper base radius 11 (14 > 11). When the frustum is held with its larger base down and its axis vertical, the liquid depth is 9. The container is then inverted so the smaller base is down and the axis remains vertical; let h_up be the liquid depth (measured along the axis) after inversion. Find N, the nearest integer to 1000 times the fraction h_up/18. Assume the liquid volume is conserved and the interior walls are perfectly linear (i.e., the frustum’s radii vary linearly along its height).",617
2000-I-8::2000_prompt01_s03,"A sealed container is a right circular frustum of height 24, with lower base radius 11 and upper base radius 4 (11 > 4). When the frustum is held with its larger base down and its axis vertical, the liquid depth is 15. The container is then inverted so the smaller base is down and the axis remains vertical; let h_up be the liquid depth (measured along the axis) after inversion. Find N, the nearest integer to 1000 times the fraction h_up/24. Assume the liquid volume is conserved and the interior walls are perfectly linear (i.e., the frustum’s radii vary linearly along its height).",905
2000-I-8::2000_prompt01_s04,"A sealed container is a right circular frustum of height 10, with lower base radius 19 and upper base radius 2 (19 > 2). When the frustum is held with its larger base down and its axis vertical, the liquid depth is 4. The container is then inverted so the smaller base is down and the axis remains vertical; let h_up be the liquid depth (measured along the axis) after inversion. Find N, the nearest integer to 1000 times the fraction h_up/10. Assume the liquid volume is conserved and the interior walls are perfectly linear (i.e., the frustum’s radii vary linearly along its height).",892
2000-I-8::2000_prompt01_s05,"A sealed container is a right circular frustum of height 28, with lower base radius 14 and upper base radius 5 (14 > 5). When the frustum is held with its larger base down and its axis vertical, the liquid depth is 18. The container is then inverted so the smaller base is down and the axis remains vertical; let h_up be the liquid depth (measured along the axis) after inversion. Find N, the nearest integer to 1000 times the fraction h_up/28. Assume the liquid volume is conserved and the interior walls are perfectly linear (i.e., the frustum’s radii vary linearly along its height).",914
2000-I-9::2000_prompt01_s02,"In a math contest, fix a base 9 > 1. Consider positive real numbers x, y, z that satisfy the system: log_9(531441 x^2 y^2) − (log_9 x)(log_9 y) = 6; log_9(729 y^2 z^2) − (log_9 y)(log_9 z) = 3; log_9(59049 z^2 x^2) − (log_9 z)(log_9 x) = 4. The system has exactly two solutions (x1, y1, z1) and (x2, y2, z2). Compute the value of y1*y2.",6561
2000-I-9::2000_prompt02_s01,"Consider positive real numbers \(x, y, z\) satisfying the system of equations
\[
\log_{36}(36xy)-2(\log_{36}x)(\log_{36}y)=-2,
\]
\[
\log_{36}(yz)-2(\log_{36}y)(\log_{36}z)=-4,
\]
\[
\log_{36}(1296zx)-2(\log_{36}z)(\log_{36}x)=-29.
\]
It can be shown that this system has exactly two real solutions \((x_1,y_1,z_1)\) and \((x_2,y_2,z_2)\). Compute the value of \(y_1+y_2\).",37
2000-I-9::2000_prompt02_s02,"Consider positive real numbers x, y, z satisfying the system of equations:
log_4(xy) - 2(log_4 x)(log_4 y) = -31,
log_4(4yz) - 2(log_4 y)(log_4 z) = -12,
log_4(4zx) - 2(log_4 z)(log_4 x) = -9.
It can be shown that this system has exactly two real solutions (x_1, y_1, z_1) and (x_2, y_2, z_2). Compute y_1 + y_2.",1024.00390625
2000-I-9::2000_prompt02_s03,"Consider positive real numbers x, y, z satisfying the system of equations
\[
\log_{9}(9xy)-2(\log_{9}x)(\log_{9}y)=-1,
\]
\[
\log_{9}(9yz)-2(\log_{9}y)(\log_{9}z)=-3,
\]
\[
\log_{9}(zx)-2(\log_{9}z)(\log_{9}x)=-22.
\]
It can be shown that this system has exactly two real solutions \((x_1,y_1,z_1)\) and \((x_2,y_2,z_2)\). Compute \(y_1+y_2\).",10
2000-I-9::2000_prompt03_s01,"In a math contest, let log_64 denote logarithm base 64. Consider positive real variables x, y, z that satisfy the system:

log_64((x y)/128) - 3(log_64 x)(log_64 y) = -1
log_64((sqrt(6) y z)/256) - 3(log_64 y)(log_64 z) = -1
log_64(6144 z x) - 3(log_64 z)(log_64 x) = 2

This system has exactly two solutions (x1, y1, z1) and (x2, y2, z2). Compute y1 + y2.",10
2000-II-10::2000_prompt01_s01,"In a convex tangential hexagon, a single circle is tangent to all six sides. At each vertex, the two tangent segments along its incident sides are equal; denote these six equal tangent lengths by t1, t2, t3, t4, t5, t6 as you proceed around the hexagon. Given t1=17, t2=14, t3=9, t4=8, t5=20, and t6=18, determine the square of the radius r^2 of the inscribed circle.",586
2000-II-10::2000_prompt01_s02,"In a convex tangential hexagon, a single circle is tangent to all six sides. At each vertex, the two tangent segments along its incident sides are equal; denote these six equal tangent lengths by t1, t2, t3, t4, t5, t6 as you proceed around the hexagon. Given t1=23, t2=13, t3=41, t4=13, t5=40, and t6=5, determine the square of the radius r^2 of the inscribed circle.",1235
2000-II-10::2000_prompt01_s03,"In a convex tangential hexagon, a single circle is tangent to all six sides. At each vertex, the two tangent segments along its incident sides are equal; denote these six equal tangent lengths by t1, t2, t3, t4, t5, t6 as you proceed around the hexagon. Given t1=22, t2=28, t3=43, t4=24, t5=31, and t6=42, determine the square of the radius r^2 of the inscribed circle.",2908
2000-II-10::2000_prompt01_s04,"In a convex tangential hexagon, a single circle is tangent to all six sides. At each vertex, the two tangent segments along its incident sides are equal; denote these six equal tangent lengths by t1, t2, t3, t4, t5, t6 as you proceed around the hexagon. Given t1=35, t2=21, t3=8, t4=9, t5=23, and t6=36, determine the square of the radius r^2 of the inscribed circle.",1269
2000-II-10::2000_prompt01_s05,"In a convex tangential hexagon, a single circle is tangent to all six sides. At each vertex, the two tangent segments along its incident sides are equal; denote these six equal tangent lengths by t1, t2, t3, t4, t5, t6 as you proceed around the hexagon. Given t1=28, t2=8, t3=10, t4=33, t5=18, and t6=44, determine the square of the radius r^2 of the inscribed circle.",1412
2000-II-11::2000_prompt01_s01,"In the integer lattice plane, consider all isosceles trapezoids with vertices labeled A, B, C, D in order, such that A=(-17,-30) and D=(-15,-38). The trapezoid has no horizontal or vertical sides, and AB and CD are the only parallel sides. Among all such trapezoids whose area is exactly 68, consider the set of all possible slopes of line AB. Let S be the sum of the absolute values of these slopes. Write S as a reduced fraction m/n and report m+n.",49
2000-II-11::2000_prompt01_s02,"In the integer lattice plane, consider all isosceles trapezoids with vertices labeled A, B, C, D in order, such that A=(-8,17) and D=(-1,13). The trapezoid has no horizontal or vertical sides, and AB and CD are the only parallel sides. Among all such trapezoids whose area is exactly 270, consider the set of all possible slopes of line AB. Let S be the sum of the absolute values of these slopes. Write S as a reduced fraction m/n and report m+n.",7
2000-II-11::2000_prompt01_s04,"In the integer lattice plane, consider all isosceles trapezoids with vertices labeled A, B, C, D in order, such that A=(14,-13) and D=(7,-18). The trapezoid has no horizontal or vertical sides, and AB and CD are the only parallel sides. Among all such trapezoids whose area is exactly 74, consider the set of all possible slopes of line AB. Let S be the sum of the absolute values of these slopes. Write S as a reduced fraction m/n and report m+n.",49
2000-II-11::2000_prompt01_s05,"In the integer lattice plane, consider all isosceles trapezoids with vertices labeled A, B, C, D in order, such that A=(28,-11) and D=(36,-10). The trapezoid has no horizontal or vertical sides, and AB and CD are the only parallel sides. Among all such trapezoids whose area is exactly 52, consider the set of all possible slopes of line AB. Let S be the sum of the absolute values of these slopes. Write S as a reduced fraction m/n and report m+n.",19
2000-II-11::2000_prompt02_s01,"In the coordinate plane, consider all isosceles lattice trapezoids ABCD with vertices having integer coordinates, where A=(23,36) and D=(13,26). The only parallel sides are AB and CD, and no side is horizontal or vertical. Let u=(p,q) denote the primitive integer direction vector of the bases (so AB and CD are integer multiples of u), with p and q both nonzero and gcd(p,q)=1. Write the vector AD as (d_x - a_x, d_y - a_y). Impose two arithmetic constraints on u: (i) the determinant |(d_y - a_y)·p - (d_x - a_x)·q| equals 30; and (ii) the integer λ = 2[(d_x - a_x)·p + (d_y - a_y)·q]/(p^2 + q^2) lies between 3 and 5 inclusive. Over all such u that yield valid trapezoids, let S be the set of distinct absolute slopes |q/p| of AB. Compute the sum of the elements of S, express it as a reduced fraction m/n, and report m+n.",7
2000-II-12::2000_prompt02_s01,"On a sphere with center O and radius 29, three points A, B, and C lie on its surface with pairwise distances AB=13, BC=14, and CA=15. Let H be the orthocenter of triangle ABC (considered within its plane). The 3D distance from O to H can be expressed in the form m sqrt(n) / k, where m, n, and k are positive integers, m and k are relatively coprime, and n is not divisible by the square of any prime. Compute m + n + k.",12471
2000-II-12::2000_prompt02_s02,"On a sphere with center O and radius 12, three points A, B, and C lie on its surface with pairwise distances AB=9, BC=10, and CA=17. Let H be the orthocenter of triangle ABC (considered within its plane). The 3D distance from O to H can be expressed in the form m sqrt(n) / k, where m, n, and k are positive integers, m and k are relatively coprime, and n is not divisible by the square of any prime. Compute m + n + k.",127
2000-II-12::2000_prompt02_s03,"On a sphere with center O and radius 30, three points A, B, and C lie on its surface with pairwise distances AB=10, BC=13, and CA=13. Let H be the orthocenter of triangle ABC (considered within its plane). The 3D distance from O to H can be expressed in the form m sqrt(n) / k, where m, n, and k are positive integers, m and k are relatively coprime, and n is not divisible by the square of any prime. Compute m + n + k.",4963
2000-II-12::2000_prompt02_s04,"On a sphere with center O and radius 16, three points A, B, and C lie on its surface with pairwise distances AB=13, BC=14, and CA=15. Let H be the orthocenter of triangle ABC (considered within its plane). The 3D distance from O to H can be expressed in the form m sqrt(n) / k, where m, n, and k are positive integers, m and k are relatively coprime, and n is not divisible by the square of any prime. Compute m + n + k.",3111
2000-II-12::2000_prompt02_s05,"On a sphere with center O and radius 33, three points A, B, and C lie on its surface with pairwise distances AB=5, BC=5, and CA=6. Let H be the orthocenter of triangle ABC (considered within its plane). The 3D distance from O to H can be expressed in the form m sqrt(n) / k, where m, n, and k are positive integers, m and k are relatively coprime, and n is not divisible by the square of any prime. Compute m + n + k.",99
2000-II-13::2000_prompt01_s01,"Consider the degree-6 equation 2x^6 + 42x^5 + 360x^4 + 1610x^3 + 3706x^2 + 3304x + -1224 = 0. It is known that this equation has exactly two real roots. One of these roots can be expressed as (m + sqrt(n))/r, where m, n, and r are integers with gcd(m, r) = 1, r > 0, and n is not divisible by the square of any prime. Find m + n + r.",52
2000-II-13::2000_prompt01_s02,"Consider the degree-6 equation 32x^6 + -336x^5 + 1400x^4 + -2940x^3 + 2704x^2 + 140x + -1800 = 0. It is known that this equation has exactly two real roots. One of these roots can be expressed as (m + sqrt(n))/r, where m, n, and r are integers with gcd(m, r) = 1, r > 0, and n is not divisible by the square of any prime. Find m + n + r.",100
2000-II-13::2000_prompt01_s03,"Consider the degree-6 equation 1x^6 + -33x^5 + 430x^4 + -2805x^3 + 9157x^2 + -11550x + -2376 = 0. It is known that this equation has exactly two real roots. One of these roots can be expressed as (m + sqrt(n))/r, where m, n, and r are integers with gcd(m, r) = 1, r > 0, and n is not divisible by the square of any prime. Find m + n + r.",142
2000-II-13::2000_prompt01_s04,"Consider the degree-6 equation 27x^6 + 351x^5 + 1818x^4 + 4771x^3 + 6285x^2 + 3068x + -612 = 0. It is known that this equation has exactly two real roots. One of these roots can be expressed as (m + sqrt(n))/r, where m, n, and r are integers with gcd(m, r) = 1, r > 0, and n is not divisible by the square of any prime. Find m + n + r.",186
2000-II-13::2000_prompt01_s05,"Consider the degree-6 equation 4x^6 + 132x^5 + 1696x^4 + 10692x^3 + 32848x^2 + 36564x + -12276 = 0. It is known that this equation has exactly two real roots. One of these roots can be expressed as (m + sqrt(n))/r, where m, n, and r are integers with gcd(m, r) = 1, r > 0, and n is not divisible by the square of any prime. Find m + n + r.",124
2000-II-14::2000_prompt01_s01,"In a math contest, consider the alternating-coefficient factorial sum defined as follows. Fix integers 68 (start index), 16 (step size), 1288 (maximum index), and 3 (period length), together with a periodic integer coefficient pattern [-2, 2, -3] of length 3. Define K = sum over all k >= 0 with s_k = 68 + k*16 <= 1288 of a_{k mod 3} · (s_k)!, where a_r are the entries of [-2, 2, -3] in order. Let (f_1, f_2, ..., f_j) be the factorial-base expansion of K (so K = sum_{i=1}^{j} i!·f_i with 0 ≤ f_i ≤ i and f_j > 0). Compute the alternating digit sum S = f_1 − f_2 + f_3 − f_4 + ... + (−1)^{j+1} f_j.",483
2000-II-14::2000_prompt01_s02,"In a math contest, consider the alternating-coefficient factorial sum defined as follows. Fix integers 74 (start index), 34 (step size), 996 (maximum index), and 6 (period length), together with a periodic integer coefficient pattern [-2, -1, 1, 3, -3, -2] of length 6. Define K = sum over all k >= 0 with s_k = 74 + k*34 <= 996 of a_{k mod 6} · (s_k)!, where a_r are the entries of [-2, -1, 1, 3, -3, -2] in order. Let (f_1, f_2, ..., f_j) be the factorial-base expansion of K (so K = sum_{i=1}^{j} i!·f_i with 0 ≤ f_i ≤ i and f_j > 0). Compute the alternating digit sum S = f_1 − f_2 + f_3 − f_4 + ... + (−1)^{j+1} f_j.",321
2000-II-14::2000_prompt01_s03,"In a math contest, consider the alternating-coefficient factorial sum defined as follows. Fix integers 102 (start index), 9 (step size), 1056 (maximum index), and 3 (period length), together with a periodic integer coefficient pattern [-3, 3, -2] of length 3. Define K = sum over all k >= 0 with s_k = 102 + k*9 <= 1056 of a_{k mod 3} · (s_k)!, where a_r are the entries of [-3, 3, -2] in order. Let (f_1, f_2, ..., f_j) be the factorial-base expansion of K (so K = sum_{i=1}^{j} i!·f_i with 0 ≤ f_i ≤ i and f_j > 0). Compute the alternating digit sum S = f_1 − f_2 + f_3 − f_4 + ... + (−1)^{j+1} f_j.",-97
2000-II-14::2000_prompt01_s04,"In a math contest, consider the alternating-coefficient factorial sum defined as follows. Fix integers 18 (start index), 9 (step size), 618 (maximum index), and 4 (period length), together with a periodic integer coefficient pattern [1, -1, 2, -1] of length 4. Define K = sum over all k >= 0 with s_k = 18 + k*9 <= 618 of a_{k mod 4} · (s_k)!, where a_r are the entries of [1, -1, 2, -1] in order. Let (f_1, f_2, ..., f_j) be the factorial-base expansion of K (so K = sum_{i=1}^{j} i!·f_i with 0 ≤ f_i ≤ i and f_j > 0). Compute the alternating digit sum S = f_1 − f_2 + f_3 − f_4 + ... + (−1)^{j+1} f_j.",10509
2000-II-14::2000_prompt01_s05,"In a math contest, consider the alternating-coefficient factorial sum defined as follows. Fix integers 88 (start index), 26 (step size), 1288 (maximum index), and 5 (period length), together with a periodic integer coefficient pattern [-3, 1, 2, -1, -2] of length 5. Define K = sum over all k >= 0 with s_k = 88 + k*26 <= 1288 of a_{k mod 5} · (s_k)!, where a_r are the entries of [-3, 1, 2, -1, -2] in order. Let (f_1, f_2, ..., f_j) be the factorial-base expansion of K (so K = sum_{i=1}^{j} i!·f_i with 0 ≤ f_i ≤ i and f_j > 0). Compute the alternating digit sum S = f_1 − f_2 + f_3 − f_4 + ... + (−1)^{j+1} f_j.",393
2000-II-2::2000_prompt01_s01,"Consider integer lattice points (x, y). How many such pairs satisfy x^2 - y^2 = 8083608596, with gcd(x, y) = 34, and additionally both x - y is divisible by 19 and x + y is divisible by 37? Count all integer solutions over the integers (including negative coordinates).",8
2000-II-2::2000_prompt01_s02,"Consider integer lattice points (x, y). How many such pairs satisfy x^2 - y^2 = 176002096725, with gcd(x, y) = 21, and additionally both x - y is divisible by 5 and x + y is divisible by 169? Count all integer solutions over the integers (including negative coordinates).",16
2000-II-2::2000_prompt01_s03,"Consider integer lattice points (x, y). How many such pairs satisfy x^2 - y^2 = 1844936692098500, with gcd(x, y) = 22, and additionally both x - y is divisible by 11011 and x + y is divisible by 25? Count all integer solutions over the integers (including negative coordinates).",8
2000-II-2::2000_prompt01_s04,"Consider integer lattice points (x, y). How many such pairs satisfy x^2 - y^2 = 9214614402467551, with gcd(x, y) = 7, and additionally both x - y is divisible by 529 and x + y is divisible by 20387? Count all integer solutions over the integers (including negative coordinates).",8
2000-II-2::2000_prompt01_s05,"Consider integer lattice points (x, y). How many such pairs satisfy x^2 - y^2 = 47392175979200, with gcd(x, y) = 40, and additionally both x - y is divisible by 29 and x + y is divisible by 943? Count all integer solutions over the integers (including negative coordinates).",8
2000-II-3::2000_prompt02_s01,"A multiset deck has 6 distinct labels. For label i = 1, 2, ..., 6, the deck contains a_i cards, where the fixed sequence [8, 4, 3, 8, 2, 8] lists these multiplicities in order. First, 2 disjoint matching pairs are removed: each pair consists of two cards with the same label, and the labels of these pairs are chosen uniformly at random without replacement from among all labels that initially have at least two cards. Next, 1 single cards are removed: their labels are chosen uniformly at random without replacement from the remaining labels that were not used for pairs and that still have at least one card. No information about which labels were affected is revealed; only 2 and 1 are known. Finally, two cards are drawn uniformly at random without replacement from the remaining deck. Let m/n be the unconditional probability that these two cards have the same label, with m and n relatively prime positive integers. Find m + n.",43
2000-II-3::2000_prompt02_s02,"A multiset deck has 6 distinct labels. For label i = 1, 2, ..., 6, the deck contains a_i cards, where the fixed sequence [6, 7, 7, 4, 1, 6] lists these multiplicities in order. First, 4 disjoint matching pairs are removed: each pair consists of two cards with the same label, and the labels of these pairs are chosen uniformly at random without replacement from among all labels that initially have at least two cards. Next, 1 single cards are removed: their labels are chosen uniformly at random without replacement from the remaining labels that were not used for pairs and that still have at least one card. No information about which labels were affected is revealed; only 4 and 1 are known. Finally, two cards are drawn uniformly at random without replacement from the remaining deck. Let m/n be the unconditional probability that these two cards have the same label, with m and n relatively prime positive integers. Find m + n.",541
2000-II-3::2000_prompt02_s03,"A multiset deck has 10 distinct labels. For label i = 1, 2, ..., 10, the deck contains a_i cards, where the fixed sequence [7, 7, 3, 6, 2, 8, 4, 8, 1, 4] lists these multiplicities in order. First, 4 disjoint matching pairs are removed: each pair consists of two cards with the same label, and the labels of these pairs are chosen uniformly at random without replacement from among all labels that initially have at least two cards. Next, 1 single cards are removed: their labels are chosen uniformly at random without replacement from the remaining labels that were not used for pairs and that still have at least one card. No information about which labels were affected is revealed; only 4 and 1 are known. Finally, two cards are drawn uniformly at random without replacement from the remaining deck. Let m/n be the unconditional probability that these two cards have the same label, with m and n relatively prime positive integers. Find m + n.",24671
