variant_id,question,answer
77_prompt01_s01,"Let num_vars be an integer at least 4. Define S_num_vars to be the set of integers s satisfying s >= 4510 for which there exist positive integers a1, a2, ..., a7 with exactly num_vars−1 of them equal (so the num_vars numbers are not all equal), such that a1 + a2 + ... + a7 = s and s divides the sum over i from 1 to num_vars of the product of all a_j with j != i. Compute the sum of the 10 smallest elements of S_num_vars when num_vars = 7.",45350
77_prompt01_s02,"Let num_vars be an integer at least 4. Define S_num_vars to be the set of integers s satisfying s >= 2196 for which there exist positive integers a1, a2, ..., a7 with exactly num_vars−1 of them equal (so the num_vars numbers are not all equal), such that a1 + a2 + ... + a7 = s and s divides the sum over i from 1 to num_vars of the product of all a_j with j != i. Compute the sum of the 9 smallest elements of S_num_vars when num_vars = 7.",19889
77_prompt01_s03,"Let num_vars be an integer at least 4. Define S_num_vars to be the set of integers s satisfying s >= 1601 for which there exist positive integers a1, a2, ..., a4 with exactly num_vars−1 of them equal (so the num_vars numbers are not all equal), such that a1 + a2 + ... + a4 = s and s divides the sum over i from 1 to num_vars of the product of all a_j with j != i. Compute the sum of the 8 smallest elements of S_num_vars when num_vars = 4.",12944
77_prompt01_s04,"Let num_vars be an integer at least 4. Define S_num_vars to be the set of integers s satisfying s >= 4506 for which there exist positive integers a1, a2, ..., a6 with exactly num_vars−1 of them equal (so the num_vars numbers are not all equal), such that a1 + a2 + ... + a6 = s and s divides the sum over i from 1 to num_vars of the product of all a_j with j != i. Compute the sum of the 10 smallest elements of S_num_vars when num_vars = 6.",45279
77_prompt01_s05,"Let num_vars be an integer at least 4. Define S_num_vars to be the set of integers s satisfying s >= 4071 for which there exist positive integers a1, a2, ..., a5 with exactly num_vars−1 of them equal (so the num_vars numbers are not all equal), such that a1 + a2 + ... + a5 = s and s divides the sum over i from 1 to num_vars of the product of all a_j with j != i. Compute the sum of the 9 smallest elements of S_num_vars when num_vars = 5.",36861
78_prompt01_s03,"In a math contest, define F(r, c, k) as the number of black/white colorings of an r×c toroidal chessboard (rows and columns wrap around cyclically) such that: (i) no two black cells are horizontally or vertically adjacent (including wrap-around), and (ii) between any two consecutive rows, no two black cells are diagonally adjacent in either direction (both NE and NW are forbidden, with indices taken modulo r and c). Additionally, the first row contains exactly k black cells. Given c = 5, k = 1, and r ranging from 6 to 7 inclusive, compute S = ∑_{r=6}^7 F(r, 5, 1).",14520
78_prompt01_s04,"In a math contest, define F(r, c, k) as the number of black/white colorings of an r×c toroidal chessboard (rows and columns wrap around cyclically) such that: (i) no two black cells are horizontally or vertically adjacent (including wrap-around), and (ii) between any two consecutive rows, no two black cells are diagonally adjacent in either direction (both NE and NW are forbidden, with indices taken modulo r and c). Additionally, the first row contains exactly k black cells. Given c = 5, k = 1, and r ranging from 5 to 6 inclusive, compute S = ∑_{r=5}^6 F(r, 5, 1).",3400
78_prompt01_s05,"In a math contest, define F(r, c, k) as the number of black/white colorings of an r×c toroidal chessboard (rows and columns wrap around cyclically) such that: (i) no two black cells are horizontally or vertically adjacent (including wrap-around), and (ii) between any two consecutive rows, no two black cells are diagonally adjacent in either direction (both NE and NW are forbidden, with indices taken modulo r and c). Additionally, the first row contains exactly k black cells. Given c = 7, k = 2, and r ranging from 4 to 5 inclusive, compute S = ∑_{r=4}^5 F(r, 7, 2).",6433
78_prompt04_s05,"On an 7 by 6 chessboard whose opposite edges are identified to form a torus, a black/white coloring is called valid if exactly 9 squares are black and no two black squares are adjacent by a king move (i.e., horizontally, vertically, or diagonally), with adjacency understood cyclically across the edges. Determine the number of valid colorings.",1316
78_prompt06_s01,"Consider a cylindrical 7×7 grid: columns wrap around (so column 1 and column 7 are adjacent), but rows do not. Color each square either black or white. A black square attacks any square that shares a side or a corner with it, with wrap-around considered horizontally. Determine the number of colorings with exactly 5 black squares in which no two black squares attack each other. Give the exact integer.",309869
79_prompt01_s01,"In a math contest, consider a circular binary sequence a_1, a_2, ..., a_27 with indices taken modulo 27, so adjacency includes the wrap-around pair (a_27, a_1). A ""reverse order"" is an adjacent pair equal to (1,0). You are told that a_1 = 0, that the wrap-around pair (a_27, a_1) is a reverse order, that the sequence has exactly 5 reverse orders around the circle, and that it contains exactly 17 ones in total. Additionally, every maximal run of consecutive 1s has length between 2 and 6 inclusive, and every maximal run of consecutive 0s has length between 2 and 4 inclusive. How many such sequences exist?",255
79_prompt01_s03,"In a math contest, consider a circular binary sequence \(a_1,a_2,\dots,a_{71}\) with indices taken modulo \(71\), so adjacency includes the wrap-around pair \((a_{71},a_1)\). A ""reverse order"" is an adjacent pair equal to \((1,0)\). Suppose \(a_1=1\) and \(a_{71}=0\), so that position 1 is the first term of a maximal run of 1s. The sequence has exactly 7 reverse orders around the circle and contains exactly 45 ones in total. Additionally, every maximal run of consecutive 1s has length between 2 and 8 inclusive, and every maximal run of consecutive 0s has length between 1 and 5 inclusive. How many such sequences exist?",38552710
79_prompt01_s04,"In a math contest, consider a circular binary sequence \(a_1, a_2, \ldots, a_{74}\) with indices taken modulo \(74\), so adjacency includes the wrap-around pair \((a_{74},a_1)\). A ""reverse order"" is an adjacent pair equal to \((1,0)\). Suppose that \(a_{74}=0\) and \(a_1=1\) (so index 1 is the first term of a maximal run of 1s), the sequence has exactly 8 reverse orders around the circle, and it contains exactly 47 ones in total. Additionally, every maximal run of consecutive 1s has length between 2 and 7 inclusive, and every maximal run of consecutive 0s has length between 1 and 4 inclusive. How many such sequences exist?",7629440
79_prompt02_s01,"On a round table, 14 labeled seats are arranged in a circle. A seating pattern is a binary sequence (b_1, b_2, ..., b_14) with b_i in {0,1}, where adjacency is taken cyclically (i.e., pairs (b_i, b_{i+1}) for i=1,...,14-1 and also (b_14, b_{1})). Among all such binary sequences, consider those that simultaneously satisfy the following:
- exactly 10 entries are 1;
- exactly 3 reverse orders occur (adjacent pair 1 followed by 0);
- exactly 3 forward orders occur (adjacent pair 0 followed by 1);
- every run of consecutive 1s has length at most 4;
- every run of consecutive 0s has length at most 5.
Positions are labeled, so rotations are considered different. How many such sequences exist?",84
79_prompt02_s02,"On a round table, 22 labeled seats are arranged in a circle. A seating pattern is a binary sequence (b_1, b_2, ..., b_22) with b_i in {0,1}, where adjacency is taken cyclically (i.e., pairs (b_i, b_{i+1}) for i=1,...,22-1 and also (b_22, b_{1})). Among all such binary sequences, consider those that simultaneously satisfy the following:
- exactly 11 entries are 1;
- exactly 3 reverse orders occur (adjacent pair 1 followed by 0);
- exactly 3 forward orders occur (adjacent pair 0 followed by 1);
- every run of consecutive 1s has length at most 4;
- every run of consecutive 0s has length at most 5.
Positions are labeled, so rotations are considered different. How many such sequences exist?",330
8_prompt02_s01,"In a math contest, there are 16 questions, and each question has exactly two options. A group of students submits answer sheets satisfying both conditions:
- For any two distinct students, the number of questions on which they give the same answer is either 0 or 8.
- For each fixed question, each of the two options is chosen by exactly the same number of students.
Among all such groups, determine the maximum possible number of students.",32
8_prompt02_s02,"In a math contest, there are 28 questions, and each question has exactly two options. A group of students submits answer sheets satisfying both conditions:
- For any two distinct students, the number of questions on which they give the same answer is either 0 or 14.
- For each fixed question, each of the two options is chosen by exactly the same number of students.
Among all such groups, determine the maximum possible number of students.",56
8_prompt02_s03,"In a math contest, there are 20 questions, and each question has exactly two options. A group of students submits answer sheets satisfying both conditions:
- For any two distinct students, the number of questions on which they give the same answer is either 0 or 10.
- For each fixed question, each of the two options is chosen by exactly the same number of students.
Among all such groups, determine the maximum possible number of students.",40
8_prompt02_s04,"In a math contest, there are 12 questions, and each question has exactly two options. A group of students submits answer sheets satisfying both conditions:
- For any two distinct students, the number of questions on which they give the same answer is either 0 or 6.
- For each fixed question, each of the two options is chosen by exactly the same number of students.
Among all such groups, determine the maximum possible number of students.",24
8_prompt02_s05,"In a math contest, there are 32 questions, and each question has exactly two options. A group of students submits answer sheets satisfying both conditions:
- For any two distinct students, the number of questions on which they give the same answer is either 0 or 16.
- For each fixed question, each of the two options is chosen by exactly the same number of students.
Among all such groups, determine the maximum possible number of students.",64
80_prompt01_s01,"In a math contest, 270 real numbers x_1, x_2, ..., x_270 are partitioned into three blocks of sizes 79, 74, and 117. For every i in block 1 we have -1/sqrt(8) ≤ x_i ≤ sqrt(8); in block 2, -1/sqrt(6) ≤ x_i ≤ sqrt(6); and in block 3, -1/sqrt(3) ≤ x_i ≤ sqrt(3). The numbers satisfy x_1 + x_2 + ... + x_270 = -53.66715549017769. Let M be the maximal possible value of x_1^{ 16 } + x_2^{ 16 } + ... + x_270^{ 16 }, where 16 is an even integer. Determine the greatest integer less than or equal to M.",369102301
80_prompt01_s02,"In a math contest, 341 real numbers x_1, x_2, ..., x_341 are partitioned into three blocks of sizes 51, 142, and 148. For every i in block 1 we have -1/sqrt(15) ≤ x_i ≤ sqrt(15); in block 2, -1/sqrt(3) ≤ x_i ≤ sqrt(3); and in block 3, -1/sqrt(2) ≤ x_i ≤ sqrt(2). The numbers satisfy x_1 + x_2 + ... + x_341 = -124.09349076574287. Let M be the maximal possible value of x_1^{ 16 } + x_2^{ 16 } + ... + x_341^{ 16 }, where 16 is an even integer. Determine the greatest integer less than or equal to M.",46132031254
80_prompt01_s03,"In a math contest, 273 real numbers x_1, x_2, ..., x_273 are partitioned into three blocks of sizes 85, 66, and 122. For every i in block 1 we have -1/sqrt(6) ≤ x_i ≤ sqrt(6); in block 2, -1/sqrt(3) ≤ x_i ≤ sqrt(3); and in block 3, -1/sqrt(2) ≤ x_i ≤ sqrt(2). The numbers satisfy x_1 + x_2 + ... + x_273 = -77.71674408359512. Let M be the maximal possible value of x_1^{ 8 } + x_2^{ 8 } + ... + x_273^{ 8 }, where 8 is an even integer. Determine the greatest integer less than or equal to M.",36297
80_prompt01_s04,"In a math contest, 340 real numbers x_1, x_2, ..., x_340 are partitioned into three blocks of sizes 134, 110, and 96. For every i in block 1 we have -1/sqrt(15) ≤ x_i ≤ sqrt(15); in block 2, -1/sqrt(10) ≤ x_i ≤ sqrt(10); and in block 3, -1/sqrt(7) ≤ x_i ≤ sqrt(7). The numbers satisfy x_1 + x_2 + ... + x_340 = 144.27309843594298. Let M be the maximal possible value of x_1^{ 16 } + x_2^{ 16 } + ... + x_340^{ 16 }, where 16 is an even integer. Determine the greatest integer less than or equal to M.",153773451037
80_prompt01_s05,"In a math contest, 274 real numbers x_1, x_2, ..., x_274 are partitioned into three blocks of sizes 60, 84, and 130. For every i in block 1 we have -1/sqrt(11) ≤ x_i ≤ sqrt(11); in block 2, -1/sqrt(8) ≤ x_i ≤ sqrt(8); and in block 3, -1/sqrt(7) ≤ x_i ≤ sqrt(7). The numbers satisfy x_1 + x_2 + ... + x_274 = -32.91015591913897. Let M be the maximal possible value of x_1^{ 12 } + x_2^{ 12 } + ... + x_274^{ 12 }, where 12 is an even integer. Determine the greatest integer less than or equal to M.",30129715
81_prompt01_s01,"In a number theory contest, you are given m distinct positive integers a_1,a_2,\dots,a_m whose full product a_1a_2\cdots a_m has exactly 399 distinct prime divisors. Fix the prime power 389017=73^3. Under the condition that the product of any nonempty subset of \{a_1,a_2,\dots,a_m\} is not a 389017-th power of an integer, determine the maximal possible value of m.",155217384
81_prompt01_s02,"In a number theory contest, you are given m distinct positive integers a_1, a_2, ..., a_m such that the product a_1a_2...a_m has exactly 520 distinct prime divisors. Fix the prime power 3481 = 59^2. Suppose that for every nonempty subset S of {1,2,...,m}, the product of the integers indexed by S is not a 3481st power of an integer. Determine the maximum possible value of m.",1809600
81_prompt01_s03,"In a number theory contest, you are given m distinct positive integers a_1,a_2,\ldots,a_m such that the product a_1a_2\cdots a_m has exactly 315 distinct prime divisors. Suppose that for every nonempty subset S\subseteq\{1,2,\ldots,m\}, the subproduct \prod_{i\in S} a_i is not a 23rd power of an integer. Determine the maximal possible value of m.",6930
81_prompt01_s04,"In a number theory contest, you are given m distinct positive integers a_1,a_2,\ldots,a_m whose total product a_1a_2\cdots a_m has exactly 600 distinct prime factors. Fix the prime power 529=23^2. Suppose that for every nonempty subset S\subseteq\{1,2,\ldots,m\}, the product \prod_{i\in S} a_i is not a 529th power of an integer. Determine the maximal possible value of m.",316800
81_prompt01_s05,"In a number theory contest, you are given m distinct positive integers a_1, a_2, ..., a_m such that the prime factorization of a_1 a_2 ... a_m involves exactly 79 distinct primes. Suppose that for every nonempty subset S of {a_1, a_2, ..., a_m}, the product of the elements of S is not a 71st power of an integer. Determine the maximal possible value of m.",5530
82_prompt01_s01,"On a circular track of circumference 11832, there are 1479 equally spaced marked points. They are labeled A_1, A_2, ..., A_1479 in some order, each label used exactly once. Bunbun starts at A_1, hops to A_2, then A_3, ..., then A_1479, and finally back to A_1. Every hop is along the shorter arc between the two points (if the chord is a diameter, any semicircle may be used). Over all possible labelings, determine the maximal possible value of the sum of the 5-th powers of the lengths of the 1479 arcs that Bunbun traverses.",10681698142251477270528
82_prompt01_s02,"On a circular track of circumference 2488, there are 622 equally spaced marked points. They are labeled A_1, A_2, ..., A_622 in some order, each label used exactly once. Bunbun starts at A_1, hops to A_2, then A_3, ..., then A_622, and finally back to A_1. Every hop is along the shorter arc between the two points (if the chord is a diameter, any semicircle may be used). Over all possible labelings, determine the maximal possible value of the sum of the 4-th powers of the lengths of the 622 arcs that Bunbun traverses.",1477710111373312
82_prompt01_s03,"On a circular track of circumference 9982, there are 713 equally spaced marked points. They are labeled A_1, A_2, ..., A_713 in some order, each label used exactly once. Bunbun starts at A_1, hops to A_2, then A_3, ..., then A_713, and finally back to A_1. Every hop is along the shorter arc between the two points (if the chord is a diameter, any semicircle may be used). Over all possible labelings, determine the maximal possible value of the sum of the 5-th powers of the lengths of the 713 arcs that Bunbun traverses.",2192702431055431565312
82_prompt01_s04,"On a circular track of circumference 11224, there are 1403 equally spaced marked points. They are labeled A_1, A_2, ..., A_1403 in some order, each label used exactly once. Bunbun starts at A_1, hops to A_2, then A_3, ..., then A_1403, and finally back to A_1. Every hop is along the shorter arc between the two points (if the chord is a diameter, any semicircle may be used). Over all possible labelings, determine the maximal possible value of the sum of the 4-th powers of the lengths of the 1403 arcs that Bunbun traverses.",1387681156095193088
82_prompt01_s05,"On a circular track of circumference 8303, there are 437 equally spaced marked points. They are labeled A_1, A_2, ..., A_437 in some order, each label used exactly once. Bunbun starts at A_1, hops to A_2, then A_3, ..., then A_437, and finally back to A_1. Every hop is along the shorter arc between the two points (if the chord is a diameter, any semicircle may be used). Over all possible labelings, determine the maximal possible value of the sum of the 3-th powers of the lengths of the 437 arcs that Bunbun traverses.",31053583272856
83_prompt01_s01,"Consider pairs (f, g) of functions from the nonnegative integers to the nonnegative integers. Assume f is globally nonincreasing on all n >= 0 and its forward differences d_n = f(n) - f(n+1) form a nonincreasing sequence with each d_n in {0, 1} (so f decreases by exactly 1 at each step for a while, and then becomes constant; under the budget below, that constant must be 0). In addition, the budget constraint holds: f(0) + f(1) + ... + f(211) <= 190. For any choice of 13 nonnegative integers n_1, ..., n_13, we have g(n_1 + ... + n_13) <= f(n_1) + ... + f(n_13). Determine the maximum possible value of g(0) + g(1) + ... + g(211).",29998
83_prompt01_s03,"Consider pairs (f, g) of functions from the nonnegative integers to the nonnegative integers. Assume f is nonincreasing on all n >= 0 and its forward differences d_n = f(n) - f(n+1) form a nonincreasing sequence, with each d_n in {0, 1} (so f decreases by 1 at each step for a while, and then becomes constant). In addition, the budget constraint holds: f(0) + f(1) + ... + f(182) <= 234. For any choice of 5 nonnegative integers n_1, ..., n_5, we have g(n_1 + ... + n_5) <= f(n_1) + ... + f(n_5). Determine the maximum possible value of g(0) + g(1) + ... + g(182).",5565
83_prompt01_s04,"Consider pairs (f, g) of functions from the nonnegative integers to the nonnegative integers. Fix k = 13 and M = 134. Assume f is globally nonincreasing on all n >= 0, and its forward differences d_n = f(n) - f(n+1) form a nonincreasing sequence with each d_n in {0, 1}; assume also that f(n) = 0 for all sufficiently large n. (Equivalently, f(n) = max(c - n, 0) for some nonnegative integer c.) In addition, the budget constraint holds: f(0) + f(1) + ... + f(134) <= 174. For any choice of 13 nonnegative integers n_1, ..., n_13, we have g(n_1 + ... + n_13) <= f(n_1) + ... + f(n_13). Determine the maximum possible value of g(0) + g(1) + ... + g(134).",22545
83_prompt01_s05,"Consider pairs \((f,g)\) of functions from the nonnegative integers to the nonnegative integers. Assume \(f\) is globally nonincreasing on all \(n\ge 0\), \(f(n)=0\) for all sufficiently large \(n\), and its forward differences \(d_n=f(n)-f(n+1)\) form a nonincreasing sequence with each \(d_n\in\{0,1\}\) (so \(f\) drops by exactly 1 each step until it reaches 0, and then stays 0). In addition, the budget constraint holds: \(f(0)+f(1)+\cdots+f(113)\le 171\). For any choice of 9 nonnegative integers \(n_1,\dots,n_9\), we have \(g(n_1+\cdots+n_9)\le f(n_1)+\cdots+f(n_9)\). Determine the maximum possible value of \(g(0)+g(1)+\cdots+g(113)\).",12027
83_prompt02_s02,"In a math contest, consider nonnegative integer-valued functions f and g defined on all nonnegative integers. Fix parameters 201, 17, 652, 3, and 3. The function f must satisfy: (i) f(0) >= f(1) >= ... >= f(201) >= 0; (ii) the discrete Lipschitz condition f(i) - f(i+1) <= 3 for all 0 <= i < 201; (iii) the quantization constraint that each f(i) is a multiple of 3; and (iv) the budget constraint f(0) + f(1) + ... + f(201) <= 652. For every integer t with 0 <= t <= 201, write t = 17*q + a with q = floor(t/17) and 0 <= a < 17. Then the pair (f, g) must satisfy the aggregator bound g(t) <= (17 - a) * f(q) + a * f(q+1). Define a weight function w(t) = max(0, 25 - 1*t). Determine the maximum possible value of the weighted total W = sum_{t=0}^201 w(t) * g(t) over all such pairs (f, g).",323700
84_prompt03_s01,"In a math contest, 2412 students are arranging chairs into an 321-by-179 rectangular grid. A block of chairs is an axis-aligned rectangular sub-grid. Call a block buffered of radius 8 if its entire Chebyshev-distance 8 neighborhood (i.e., all cells within max-distance r in both row and column) still lies within the overall 321 by 179 grid. Among all possible arrangements of the numbers on the grid (one number per cell), what is the maximum possible number of buffered blocks? Give your answer as a function of 321, 179, and 8.",623724390
84_prompt03_s02,"In a math contest, 3916 students are arranging chairs into an 440-by-1898 rectangular grid. A block of chairs is an axis-aligned rectangular sub-grid. Call a block buffered of radius 72 if its entire Chebyshev-distance 72 neighborhood (i.e., all cells within max-distance r in both row and column) still lies within the overall 440 by 1898 grid. Among all possible arrangements of the numbers on the grid (one number per cell), what is the maximum possible number of buffered blocks? Give your answer as a function of 440, 1898, and 72.",67654218060
84_prompt03_s03,"In a math contest, 1279 students are arranging chairs into an 1040-by-912 rectangular grid. A block of chairs is an axis-aligned rectangular sub-grid. Call a block buffered of radius 97 if its entire Chebyshev-distance 97 neighborhood (i.e., all cells within max-distance r in both row and column) still lies within the overall 1040 by 912 grid. Among all possible arrangements of the numbers on the grid (one number per cell), what is the maximum possible number of buffered blocks? Give your answer as a function of 1040, 912, and 97.",92479850001
84_prompt03_s04,"In a math contest, 197 students are arranging chairs into an 810-by-362 rectangular grid. A block of chairs is an axis-aligned rectangular sub-grid. Call a block buffered of radius 90 if its entire Chebyshev-distance 90 neighborhood (i.e., all cells within max-distance r in both row and column) still lies within the overall 810 by 362 grid. Among all possible arrangements of the numbers on the grid (one number per cell), what is the maximum possible number of buffered blocks? Give your answer as a function of 810, 362, and 90.",3310033545
84_prompt03_s05,"In a math contest, 3508 students are arranging chairs into an 528-by-229 rectangular grid. A block of chairs is an axis-aligned rectangular sub-grid. Call a block buffered of radius 5 if its entire Chebyshev-distance 5 neighborhood (i.e., all cells within max-distance r in both row and column) still lies within the overall 528 by 229 grid. Among all possible arrangements of the numbers on the grid (one number per cell), what is the maximum possible number of buffered blocks? Give your answer as a function of 528, 229, and 5.",3238201890
85_prompt01_s02,"For each integer n in the range [141, 315], let A(n) be the set of ordered pairs (i, j) with 1 ≤ i < j ≤ n and i divides j, and let T(n) be the set of ordered triples (i, j, k) with 1 ≤ i < j < k ≤ n and i divides j and j divides k. Consider real variables x_1, x_2, ..., x_n in [0, 1] constrained by the equality Σ_{i=1}^n x_i = floor(n/3) + 0.11. Define

d(n) = max over x_i ∈ [0,1], Σ x_i = floor(n/3) + 0.11 of [ Σ_{i=1}^n x_i^3 − 0.5 · Σ_{(i,j)∈A(n)} (x_i x_j)^2 − 0.4 · Σ_{(i,j,k)∈T(n)} (x_i x_j x_k)^2 ].

Compute the exact value of S = Σ_{n=141}^315 d(n).",13242.232925
85_prompt01_s03,"For each integer n in the range [62, 290], let A(n) be the set of ordered pairs (i, j) with 1 ≤ i < j ≤ n and i divides j, and let T(n) be the set of ordered triples (i, j, k) with 1 ≤ i < j < k ≤ n and i divides j and j divides k. Consider real variables x_1, x_2, ..., x_n in [0, 1] constrained by the equality Σ_{i=1}^n x_i = ⌊n/3⌋ + 0.146. Define d(n) = max over x_i ∈ [0,1], Σ x_i = ⌊n/3⌋ + 0.146 of [ Σ_{i=1}^n x_i^3 − 0.75 · Σ_{(i,j)∈A(n)} (x_i x_j)^2 − 1.0 · Σ_{(i,j,k)∈T(n)} (x_i x_j x_k)^2 ]. Compute S = Σ_{n=62}^{290} d(n), rounded to 7 decimal places.",13358.7126791
85_prompt01_s05,"For each integer n in the range [153, 432], let A(n) be the set of ordered pairs (i, j) with 1 ≤ i < j ≤ n and i divides j, and let T(n) be the set of ordered triples (i, j, k) with 1 ≤ i < j < k ≤ n and i divides j and j divides k. Consider real variables x_1, x_2, ..., x_n in [0, 1] constrained by the equality Σ_{i=1}^n x_i = floor(n/3) + 0.464. Define d(n) = max over x_i ∈ [0,1], Σ_{i=1}^n x_i = floor(n/3) + 0.464 of [ Σ_{i=1}^n x_i^5 − 0.75 · Σ_{(i,j)∈A(n)} (x_i x_j)^2 − 0.5384615384615384 · Σ_{(i,j,k)∈T(n)} (x_i x_j x_k)^2 ]. Compute S = Σ_{n=153}^{432} d(n), rounded to 7 decimal places.",27213.0220996
85_prompt02_s04,"In a math contest, 3604 students are analyzing a weighted divisibility network. For each integer k with 1721 ≤ k ≤ 3604, choose real numbers x_1, x_2, ..., x_k ∈ [0,1] to maximize

F_k = x_1 + x_2 + ⋯ + x_k − ∑_{1 ≤ i < j ≤ k, i | j, j/i ≤ 3604} x_i x_j.

Let d(k) denote the maximum value of F_k. Compute the sum ∑_{k=1721}^{3604} d(k).",2508546
85_prompt04_s01,"In a math contest, 871 students investigate a parametric extremal problem on divisibility graphs. Fix integers p=7 and q=2 with 2 ≤ q < p. For each integer n satisfying 3 ≤ n ≤ 871, define d_{p,q}(n) as the maximum over real variables x_1, x_2, ..., x_n ∈ [0,1] of the quantity S(n) = Σ_{i=1}^n x_i^{2p} − Σ_{1 ≤ i < j ≤ n, i | j} x_i^p x_j^p. Compute the sum F = Σ_{n=3}^871 d_{p,q}(n).",190094
86_prompt02_s01,"Consider a regular 28-prism. On each of its 28 lateral rectangular faces, draw both face diagonals so that each face has one intersection point at its center. Now, apply two structural choices: (i) lateral edges are included according to True (True = kept, False = removed), and (ii) the intersection points are connected into a cycle around the prism according to False (True = connected, False = not connected). We then perform a 4-coloring of all 2·28 original prism vertices together with the 28 intersection points, subject to the rule that adjacent vertices in this constructed graph must receive distinct colors. Two colorings that coincide after any rotation around the central axis are regarded as the same. Determine the number of such inequivalent colorings.",219327085261675163664
86_prompt02_s04,"Consider a regular 30-prism. On each of its 30 lateral rectangular faces, draw both face diagonals so that each face has one intersection point at its center. Now, apply two structural choices: (i) lateral edges are included according to False (True = kept, False = removed), and (ii) the intersection points are connected into a cycle around the prism according to True (True = connected, False = not connected). We then perform a 3-coloring of all 2·30 original prism vertices together with the 30 intersection points, subject to the rule that adjacent vertices in this constructed graph must receive distinct colors. Two colorings that coincide after any rotation around the central axis are regarded as the same. Determine the number of such inequivalent colorings.",2
86_prompt03_s02,"Consider a regular 30-prism. On each lateral rectangular face, draw both face diagonals and let their intersection be a point. Remove all lateral edges of the prism, but keep the base polygon edges. Additionally, connect each such intersection point to the intersection points of the two adjacent lateral faces, forming a cycle of intersection points around the prism. On the resulting graph whose vertices are the 230 base vertices and the 30 intersection points, perform a proper 4-coloring (adjacent vertices cannot share a color). Two colorings are considered the same if one is obtained from the other by a rotation about the prism’s axis. Determine the number of such inequivalent colorings.",214748844
86_prompt03_s03,"Consider a regular 28-prism. On each lateral rectangular face, draw both face diagonals and let their intersection be a point. Remove all lateral edges of the prism, but keep the base polygon edges. Additionally, connect each such intersection point to the intersection points of the two adjacent lateral faces, forming a cycle of intersection points around the prism. On the resulting graph whose vertices are the 228 base vertices and the 28 intersection points, perform a proper 4-coloring (adjacent vertices cannot share a color). Two colorings are considered the same if one is obtained from the other by a rotation about the prism’s axis. Determine the number of such inequivalent colorings.",57525432
86_prompt03_s05,"Consider a regular 12-prism. On each lateral rectangular face, draw both face diagonals and let their intersection be a point. Remove all lateral edges of the prism, but keep the base polygon edges. Additionally, connect each such intersection point to the intersection points of the two adjacent lateral faces, forming a cycle of intersection points around the prism. On the resulting graph whose vertices are the 212 base vertices and the 12 intersection points, perform a proper 4-coloring (adjacent vertices cannot share a color). Two colorings are considered the same if one is obtained from the other by a rotation about the prism’s axis. Determine the number of such inequivalent colorings.",2112
87_prompt01_s01,Fix an odd integer 3 ≥ 3. A positive integer k is called 3-good if there exist positive integers a and b with a < b such that a^3 = (k a + 1) b + k. Determine the sum of all 3-good integers k that do not exceed 791.,313235
87_prompt01_s02,Fix an odd integer 3 ≥ 3. A positive integer k is called 3-good if there exist positive integers a and b with a < b such that a^3 = (k a + 1) b + k. Determine the sum of all 3-good integers k that do not exceed 2198.,2416700
87_prompt01_s03,Fix an odd integer 3 ≥ 3. A positive integer k is called 3-good if there exist positive integers a and b with a < b such that a^3 = (k a + 1) b + k. Determine the sum of all 3-good integers k that do not exceed 2903.,4215155
87_prompt01_s04,Fix an odd integer 7 ≥ 3. A positive integer k is called 7-good if there exist positive integers a and b with a < b such that a^7 = (k a + 1) b + k. Determine the sum of all 7-good integers k that do not exceed 2032.,2065527
87_prompt01_s05,Fix an odd integer 5 ≥ 3. A positive integer k is called 5-good if there exist positive integers a and b with a < b such that a^5 = (k a + 1) b + k. Determine the sum of all 5-good integers k that do not exceed 2707.,3665277
88_prompt01_s01,"On a regular 150-gon, each vertex starts with exactly 1 coins. In one operation, you select a vertex, take 1 coins from each of its two adjacent vertices, add 1 coins to the selected vertex, and keep the remaining coins you took, which equals 2·1−1. You may perform an operation only if both adjacent vertices have at least 1 coins. You stop when no operation is possible. Let N_max be the maximum total number of coins you can collect, and N_min be the minimum total number of coins you can collect over all valid sequences of operations. Compute 842·N_max + N_min.",124666
88_prompt01_s03,"On a regular 216-gon, each vertex starts with exactly 1 coins. In one operation, you select a vertex, take 1 coins from each of its two adjacent vertices, add 1 coins to the selected vertex, and keep the remaining coins you took, which equals 2·1−1. You may perform an operation only if both adjacent vertices have at least 1 coins. You stop when no operation is possible. Let N_max be the maximum total number of coins you can collect, and N_min be the minimum total number of coins you can collect over all valid sequences of operations. Compute 859·N_max + N_min.",183898
88_prompt03_s01,"On a circular board with 16 labeled vertices (0 through 15), vertex i initially holds the number of coins given in cyclic order by 1 1 3 1 2 1 2 1 1 1 2 1 1 3 1 1. In one operation, Kumar chooses an edge between two adjacent vertices whose endpoints both currently have at least one coin; he removes one coin from each of those two endpoints and keeps both coins for himself. No coins are added back to any vertex. He may perform operations in any order, and he stops when no edge has two endpoints with at least one coin each. Among all possible sequences of legal operations until stopping, let N_max be the maximum number of coins he can collect and N_min be the minimum number he must collect. Compute the value of 1000*N_max + N_min.",18014
